ENSBTAT00000000344	281249	bta04060=Cytokine-cytokine receptor interaction.bta04621=NOD-like receptor signaling pathway.bta04623=Cytosolic DNA-sensing pathway.bta05132=Salmonella infection.bta05134=Legionellosis.bta05143=African trypanosomiasis.bta05144=Malaria.bta05152=Tuberculosis.bta05164=Influenza A.bta05323=Rheumatoid arthritis
ENSBTAT00000000345	528075	N
ENSBTAT00000000348	515675	N
ENSBTAT00000000349	781446	N
ENSBTAT00000000351	618239	N
ENSBTAT00000000353	281094	bta04060=Cytokine-cytokine receptor interaction.bta04380=Osteoclast differentiation.bta04640=Hematopoietic cell lineage.bta05323=Rheumatoid arthritis
ENSBTAT00000000354	536439	N
ENSBTAT00000000356	522459	N
ENSBTAT00000000357	508383	bta00520=Amino sugar and nucleotide sugar metabolism.bta01100=Metabolic pathways
ENSBTAT00000000358	506544	bta00010=Glycolysis / Gluconeogenesis.bta00030=Pentose phosphate pathway.bta00051=Fructose and mannose metabolism.bta00052=Galactose metabolism.bta01100=Metabolic pathways
ENSBTAT00000000361	617269	N
ENSBTAT00000000364	517113	N
ENSBTAT00000000367	513684	bta00190=Oxidative phosphorylation.bta01100=Metabolic pathways.bta04142=Lysosome.bta04145=Phagosome.bta04721=Synaptic vesicle cycle.bta04966=Collecting duct acid secretion.bta05152=Tuberculosis.bta05323=Rheumatoid arthritis
ENSBTAT00000000369	517621	N
ENSBTAT00000000370	533230	N
ENSBTAT00000000374	504305	bta00230=Purine metabolism.bta00983=Drug metabolism - other enzymes.bta01100=Metabolic pathways
ENSBTAT00000000375	512493	N
ENSBTAT00000000378	538702	bta00561=Glycerolipid metabolism.bta01100=Metabolic pathways.bta03320=PPAR signaling pathway
ENSBTAT00000000389	614212	N
ENSBTAT00000000396	540546.614456	N
ENSBTAT00000000398	281908	N
ENSBTAT00000000407	504993	N
ENSBTAT00000000410	510225	N
ENSBTAT00000000413	524184	N
ENSBTAT00000000420	788846	N
ENSBTAT00000000422	511758	N
ENSBTAT00000000429	U	N
ENSBTAT00000000431	538470	N
ENSBTAT00000000433	507212	N
ENSBTAT00000000434	539136	N
ENSBTAT00000000436	506329	N
ENSBTAT00000000437	789798	N
ENSBTAT00000000438	539195	N
ENSBTAT00000000445	533757	N
ENSBTAT00000000447	514996	bta00310=Lysine degradation.bta00514=Other types of O-glycan biosynthesis
ENSBTAT00000000448	514997	N
ENSBTAT00000000449	617955	N
ENSBTAT00000000450	514998	bta04514=Cell adhesion molecules (CAMs).bta04530=Tight junction.bta04670=Leukocyte transendothelial migration.bta05160=Hepatitis C
ENSBTAT00000000453	538559	bta05100=Bacterial invasion of epithelial cells.bta05132=Salmonella infection
ENSBTAT00000000457	513532	bta04740=Olfactory transduction
ENSBTAT00000000458	789542	N
ENSBTAT00000000459	281977	bta00230=Purine metabolism.bta04744=Phototransduction
ENSBTAT00000000461	617776	N
ENSBTAT00000000463	U	N
ENSBTAT00000000465	539052	bta03013=RNA transport
ENSBTAT00000000467	U	N
ENSBTAT00000000470	507819	N
ENSBTAT00000000472	507579	N
ENSBTAT00000000474	519320	N
ENSBTAT00000000476	U	N
ENSBTAT00000000477	512316	bta04740=Olfactory transduction
ENSBTAT00000000479	U	N
ENSBTAT00000000481	777771	N
ENSBTAT00000000484	521137	N
ENSBTAT00000000486	282082	N
ENSBTAT00000000488	531514	N
ENSBTAT00000000490	515866	N
ENSBTAT00000000491	509493	N
ENSBTAT00000000492	539534	bta04080=Neuroactive ligand-receptor interaction
ENSBTAT00000000493	525389	N
ENSBTAT00000000497	538793	N
ENSBTAT00000000498	614730	N
ENSBTAT00000000499	507268	N
ENSBTAT00000000502	513004	N
ENSBTAT00000000503	780785	N
ENSBTAT00000000504	534915	N
ENSBTAT00000000506	613989	N
ENSBTAT00000000507	534774	bta05010=Alzheimer's disease
ENSBTAT00000000510	100336047	N
ENSBTAT00000000511	281402	bta04630=Jak-STAT signaling pathway.bta05221=Acute myeloid leukemia
ENSBTAT00000000513	523375	N
ENSBTAT00000000514	100296721	N
ENSBTAT00000000515	528459	N
ENSBTAT00000000516	509911	N
ENSBTAT00000000517	U	N
ENSBTAT00000000518	404132	N
ENSBTAT00000000519	445422	N
ENSBTAT00000000526	514003	bta03040=Spliceosome
ENSBTAT00000000527	511582	bta04144=Endocytosis.bta04145=Phagosome
ENSBTAT00000000528	525562	N
ENSBTAT00000000529	338077	bta00601=Glycosphingolipid biosynthesis - lacto and neolacto series.bta01100=Metabolic pathways
ENSBTAT00000000533	512866	bta04621=NOD-like receptor signaling pathway
ENSBTAT00000000538	U	N
ENSBTAT00000000539	539135	N
ENSBTAT00000000540	536029	N
ENSBTAT00000000541	767937	N
ENSBTAT00000000542	100335518	N
ENSBTAT00000000545	U	N
ENSBTAT00000000549	514090	bta04141=Protein processing in endoplasmic reticulum
ENSBTAT00000000556	281719	bta04141=Protein processing in endoplasmic reticulum
ENSBTAT00000000557	508105	bta04621=NOD-like receptor signaling pathway.bta05162=Measles
ENSBTAT00000000558	514674	N
ENSBTAT00000000559	281798	bta04080=Neuroactive ligand-receptor interaction.bta04912=GnRH signaling pathway
ENSBTAT00000000560	533266	N
ENSBTAT00000000561	508671	N
ENSBTAT00000000563	512326	N
ENSBTAT00000000564	786529.789233	N
ENSBTAT00000000566	281444	N
ENSBTAT00000000568	768070	bta04145=Phagosome.bta04540=Gap junction
ENSBTAT00000000570	615724	N
ENSBTAT00000000573	534090	bta00072=Synthesis and degradation of ketone bodies.bta00650=Butanoate metabolism.bta01100=Metabolic pathways
ENSBTAT00000000576	529762	N
ENSBTAT00000000578	514271	N
ENSBTAT00000000579	538594	N
ENSBTAT00000000580	510039	bta04972=Pancreatic secretion.bta04974=Protein digestion and absorption
ENSBTAT00000000581	519789	bta04145=Phagosome.bta04962=Vasopressin-regulated water reabsorption.bta05132=Salmonella infection
ENSBTAT00000000582	538595	N
ENSBTAT00000000583	497030	N
ENSBTAT00000000588	513086	N
ENSBTAT00000000589	509860	N
ENSBTAT00000000595	281233	bta04510=Focal adhesion.bta04512=ECM-receptor interaction
ENSBTAT00000000596	282320	bta03015=mRNA surveillance pathway.bta04114=Oocyte meiosis.bta04310=Wnt signaling pathway.bta04350=TGF-beta signaling pathway.bta04530=Tight junction.bta04728=Dopaminergic synapse.bta04730=Long-term depression.bta05142=Chagas disease (American trypanosomiasis).bta05160=Hepatitis C
ENSBTAT00000000598	100138971	N
ENSBTAT00000000600	768227	N
ENSBTAT00000000601	536495	N
ENSBTAT00000000602	538672	bta04640=Hematopoietic cell lineage
ENSBTAT00000000604	444870	bta04620=Toll-like receptor signaling pathway.bta05132=Salmonella infection.bta05134=Legionellosis
ENSBTAT00000000605	616532	N
ENSBTAT00000000606	505599	bta00230=Purine metabolism.bta00240=Pyrimidine metabolism.bta01100=Metabolic pathways.bta03020=RNA polymerase.bta04623=Cytosolic DNA-sensing pathway.bta05016=Huntington's disease
ENSBTAT00000000607	767939	N
ENSBTAT00000000611	515397	bta00531=Glycosaminoglycan degradation.bta01100=Metabolic pathways
ENSBTAT00000000612	281838	bta00531=Glycosaminoglycan degradation.bta01100=Metabolic pathways
ENSBTAT00000000615	U	N
ENSBTAT00000000617	511447	N
ENSBTAT00000000619	539691	N
ENSBTAT00000000622	539672	N
ENSBTAT00000000626	768047	N
ENSBTAT00000000628	613265	N
ENSBTAT00000000630	618607	bta00010=Glycolysis / Gluconeogenesis.bta00561=Glycerolipid metabolism.bta01100=Metabolic pathways
ENSBTAT00000000631	539556	bta00230=Purine metabolism
ENSBTAT00000000637	525027	N
ENSBTAT00000000639	528138	bta04120=Ubiquitin mediated proteolysis
ENSBTAT00000000643	508712	bta00380=Tryptophan metabolism.bta00450=Selenocompound metabolism.bta01100=Metabolic pathways
ENSBTAT00000000648	528390	bta04010=MAPK signaling pathway
ENSBTAT00000000651	513049	N
ENSBTAT00000000660	751805	N
ENSBTAT00000000662	527488	N
ENSBTAT00000000667	100137765	N
ENSBTAT00000000669	613456	N
ENSBTAT00000000670	526872	N
ENSBTAT00000000673	280988	N
ENSBTAT00000000676	532368	N
ENSBTAT00000000677	504353	bta04020=Calcium signaling pathway.bta04970=Salivary secretion.bta04972=Pancreatic secretion
ENSBTAT00000000679	538919	N
ENSBTAT00000000683	512805	N
ENSBTAT00000000684	539741	N
ENSBTAT00000000686	540574	N
ENSBTAT00000000687	787482	N
ENSBTAT00000000688	505504	N
ENSBTAT00000000690	538883	N
ENSBTAT00000000691	100138535	N
ENSBTAT00000000693	529488	N
ENSBTAT00000000695	281414	N
ENSBTAT00000000697	509082	N
ENSBTAT00000000700	532910	N
ENSBTAT00000000704	613713	N
ENSBTAT00000000705	U	N
ENSBTAT00000000709	516489	N
ENSBTAT00000000714	768016.784737	bta03018=RNA degradation
ENSBTAT00000000718	505844	N
ENSBTAT00000000721	338081	bta00190=Oxidative phosphorylation.bta01100=Metabolic pathways.bta05010=Alzheimer's disease.bta05012=Parkinson's disease.bta05016=Huntington's disease
ENSBTAT00000000722	520500	bta03040=Spliceosome
ENSBTAT00000000723	512474	N
ENSBTAT00000000728	540464	N
ENSBTAT00000000731	512995	bta00020=Citrate cycle (TCA cycle).bta00630=Glyoxylate and dicarboxylate metabolism.bta01100=Metabolic pathways
ENSBTAT00000000732	505640	bta03320=PPAR signaling pathway
ENSBTAT00000000733	781575	N
ENSBTAT00000000734	512405	bta04514=Cell adhesion molecules (CAMs).bta04530=Tight junction.bta04670=Leukocyte transendothelial migration.bta05160=Hepatitis C
ENSBTAT00000000735	444881	bta04210=Apoptosis.bta04620=Toll-like receptor signaling pathway.bta05132=Salmonella infection.bta05133=Pertussis.bta05134=Legionellosis.bta05140=Leishmaniasis.bta05142=Chagas disease (American trypanosomiasis).bta05143=African trypanosomiasis.bta05144=Malaria.bta05145=Toxoplasmosis.bta05152=Tuberculosis.bta05162=Measles.bta05164=Influenza A.bta05168=Herpes simplex infection
ENSBTAT00000000737	613901	N
ENSBTAT00000000738	541058	N
ENSBTAT00000000739	U	N
ENSBTAT00000000740	788769	N
ENSBTAT00000000741	U	N
ENSBTAT00000000742	539547	bta03460=Fanconi anemia pathway.bta04330=Notch signaling pathway.bta04950=Maturity onset diabetes of the young
ENSBTAT00000000744	515924	bta04144=Endocytosis.bta05200=Pathways in cancer.bta05216=Thyroid cancer
ENSBTAT00000000746	U	N
ENSBTAT00000000749	618322	N
ENSBTAT00000000752	540664	bta04510=Focal adhesion.bta04512=ECM-receptor interaction
ENSBTAT00000000755	513252	N
ENSBTAT00000000756	100299135	N
ENSBTAT00000000757	539920	N
ENSBTAT00000000762	512743	N
ENSBTAT00000000767	505805	N
ENSBTAT00000000774	U	N
ENSBTAT00000000779	519331	bta04010=MAPK signaling pathway.bta04260=Cardiac muscle contraction.bta05410=Hypertrophic cardiomyopathy (HCM).bta05412=Arrhythmogenic right ventricular cardiomyopathy (ARVC).bta05414=Dilated cardiomyopathy
ENSBTAT00000000780	282352	bta00601=Glycosphingolipid biosynthesis - lacto and neolacto series.bta00603=Glycosphingolipid biosynthesis - globo series.bta00604=Glycosphingolipid biosynthesis - ganglio series.bta01100=Metabolic pathways
ENSBTAT00000000782	613942	N
ENSBTAT00000000784	U	N
ENSBTAT00000000786	540159	N
ENSBTAT00000000788	282009	N
ENSBTAT00000000790	281102	bta04970=Salivary secretion
ENSBTAT00000000791	504847	N
ENSBTAT00000000793	515435	bta04510=Focal adhesion.bta04512=ECM-receptor interaction.bta04974=Protein digestion and absorption.bta05146=Amoebiasis
ENSBTAT00000000795	538846	bta04514=Cell adhesion molecules (CAMs).bta04530=Tight junction.bta04670=Leukocyte transendothelial migration
ENSBTAT00000000796	509600	N
ENSBTAT00000000798	537613	N
ENSBTAT00000000799	513061	N
ENSBTAT00000000800	507189	bta05202=Transcriptional misregulation in cancers
ENSBTAT00000000802	U	N
ENSBTAT00000000804	767879	N
ENSBTAT00000000805	617316	N
ENSBTAT00000000809	768006	N
ENSBTAT00000000814	788861	bta03010=Ribosome
ENSBTAT00000000815	523221	N
ENSBTAT00000000816	528249	N
ENSBTAT00000000819	514174	bta04114=Oocyte meiosis.bta04320=Dorso-ventral axis formation.bta04914=Progesterone-mediated oocyte maturation
ENSBTAT00000000821	100141222	N
ENSBTAT00000000824	511279	bta04144=Endocytosis.bta04350=TGF-beta signaling pathway
ENSBTAT00000000829	U	N
ENSBTAT00000000830	532916	N
ENSBTAT00000000831	538838	N
ENSBTAT00000000833	533414	bta03440=Homologous recombination
ENSBTAT00000000837	531343	N
ENSBTAT00000000841	519017	bta00230=Purine metabolism.bta01100=Metabolic pathways
ENSBTAT00000000842	512276	bta04141=Protein processing in endoplasmic reticulum
ENSBTAT00000000843	506769	N
ENSBTAT00000000845	790146	N
ENSBTAT00000000846	618256	N
ENSBTAT00000000847	509251	N
ENSBTAT00000000849	286805	N
ENSBTAT00000000851	790464	N
ENSBTAT00000000852	514572	bta04110=Cell cycle.bta04114=Oocyte meiosis.bta04120=Ubiquitin mediated proteolysis.bta04914=Progesterone-mediated oocyte maturation.bta05166=HTLV-I infection
ENSBTAT00000000853	618908	N
ENSBTAT00000000855	509114	N
ENSBTAT00000000857	100335581.528380	N
ENSBTAT00000000858	282091	N
ENSBTAT00000000859	511224	bta04310=Wnt signaling pathway.bta04360=Axon guidance.bta04370=VEGF signaling pathway.bta04650=Natural killer cell mediated cytotoxicity.bta04660=T cell receptor signaling pathway.bta04662=B cell receptor signaling pathway.bta05166=HTLV-I infection
ENSBTAT00000000860	504943	bta03320=PPAR signaling pathway.bta04920=Adipocytokine signaling pathway.bta05200=Pathways in cancer.bta05202=Transcriptional misregulation in cancers.bta05216=Thyroid cancer.bta05222=Small cell lung cancer.bta05223=Non-small cell lung cancer
ENSBTAT00000000861	526515	N
ENSBTAT00000000862	508561	N
ENSBTAT00000000867	515385	N
ENSBTAT00000000869	282211	bta00980=Metabolism of xenobiotics by cytochrome P450.bta00982=Drug metabolism - cytochrome P450
ENSBTAT00000000871	527083	N
ENSBTAT00000000872	523151	N
ENSBTAT00000000874	512417	N
ENSBTAT00000000875	281222	N
ENSBTAT00000000876	515225	N
ENSBTAT00000000878	512905	N
ENSBTAT00000000890	U	N
ENSBTAT00000000891	614025	N
ENSBTAT00000000893	541140	bta04010=MAPK signaling pathway.bta04012=ErbB signaling pathway.bta04062=Chemokine signaling pathway.bta04320=Dorso-ventral axis formation.bta04360=Axon guidance.bta04370=VEGF signaling pathway.bta04530=Tight junction.bta04540=Gap junction.bta04650=Natural killer cell mediated cytotoxicity.bta04660=T cell receptor signaling pathway.bta04662=B cell receptor signaling pathway.bta04664=Fc epsilon RI signaling pathway.bta04720=Long-term potentiation.bta04722=Neurotrophin signaling pathway.bta04725=Cholinergic synapse.bta04730=Long-term depression.bta04810=Regulation of actin cytoskeleton.bta04910=Insulin signaling pathway.bta04912=GnRH signaling pathway.bta04914=Progesterone-mediated oocyte maturation.bta04916=Melanogenesis.bta04960=Aldosterone-regulated sodium reabsorption.bta05160=Hepatitis C.bta05166=HTLV-I infection.bta05200=Pathways in cancer.bta05210=Colorectal cancer.bta05211=Renal cell carcinoma.bta05212=Pancreatic cancer.bta05213=Endometrial cancer.bta05214=Glioma.bta05215=Prostate cancer.bta05216=Thyroid cancer.bta05218=Melanoma.bta05219=Bladder cancer.bta05220=Chronic myeloid leukemia.bta05221=Acute myeloid leukemia.bta05223=Non-small cell lung cancer
ENSBTAT00000000897	535126	bta00564=Glycerophospholipid metabolism.bta01100=Metabolic pathways
ENSBTAT00000000901	513993	N
ENSBTAT00000000902	505648	bta00520=Amino sugar and nucleotide sugar metabolism
ENSBTAT00000000906	529876	N
ENSBTAT00000000909	529043	N
ENSBTAT00000000910	789597	N
ENSBTAT00000000917	523042	N
ENSBTAT00000000918	516539	bta00520=Amino sugar and nucleotide sugar metabolism.bta01100=Metabolic pathways
ENSBTAT00000000919	525136	N
ENSBTAT00000000920	783493	N
ENSBTAT00000000922	525765	N
ENSBTAT00000000923	617013	N
ENSBTAT00000000925	537885	bta04120=Ubiquitin mediated proteolysis.bta05168=Herpes simplex infection
ENSBTAT00000000926	514443	bta03022=Basal transcription factors.bta05168=Herpes simplex infection
ENSBTAT00000000927	540207	bta03320=PPAR signaling pathway.bta04510=Focal adhesion.bta05100=Bacterial invasion of epithelial cells.bta05213=Endometrial cancer
ENSBTAT00000000929	618644	bta04010=MAPK signaling pathway
ENSBTAT00000000930	U	N
ENSBTAT00000000932	540437	N
ENSBTAT00000000934	513584	N
ENSBTAT00000000935	615430	bta04510=Focal adhesion
ENSBTAT00000000937	493992	bta00510=N-Glycan biosynthesis.bta00514=Other types of O-glycan biosynthesis.bta01100=Metabolic pathways
ENSBTAT00000000941	515687	bta00040=Pentose and glucuronate interconversions.bta00500=Starch and sucrose metabolism.bta00531=Glycosaminoglycan degradation.bta00860=Porphyrin and chlorophyll metabolism.bta00983=Drug metabolism - other enzymes.bta01100=Metabolic pathways.bta04142=Lysosome
ENSBTAT00000000943	540225	bta00190=Oxidative phosphorylation.bta04260=Cardiac muscle contraction.bta05010=Alzheimer's disease.bta05012=Parkinson's disease.bta05016=Huntington's disease
ENSBTAT00000000944	512171	N
ENSBTAT00000000946	539163	N
ENSBTAT00000000950	504499	N
ENSBTAT00000000955	504545	bta00561=Glycerolipid metabolism.bta00564=Glycerophospholipid metabolism.bta00565=Ether lipid metabolism.bta00600=Sphingolipid metabolism.bta01100=Metabolic pathways.bta04666=Fc gamma R-mediated phagocytosis.bta04975=Fat digestion and absorption
ENSBTAT00000000956	767863	N
ENSBTAT00000000957	510361	N
ENSBTAT00000000958	518647	N
ENSBTAT00000000959	U	N
ENSBTAT00000000962	515200	N
ENSBTAT00000000963	518738	N
ENSBTAT00000000967	532721	N
ENSBTAT00000000968	514505	bta04740=Olfactory transduction
ENSBTAT00000000969	525756	N
ENSBTAT00000000971	100140355	N
ENSBTAT00000000972	280802	N
ENSBTAT00000000973	531979	N
ENSBTAT00000000975	100295881	N
ENSBTAT00000000977	282151	bta05202=Transcriptional misregulation in cancers
ENSBTAT00000000981	407179	N
ENSBTAT00000000982	540873	bta05200=Pathways in cancer.bta05219=Bladder cancer
ENSBTAT00000000986	510471	N
ENSBTAT00000000988	538514	N
